dates,nzd0474-0000,nzd0474-0001,nzd0474-0002,nzd0474-0003,nzd0474-0004,nzd0474-0005,nzd0474-0006,nzd0474-0007,nzd0474-0008,nzd0474-0009,nzd0474-0010,nzd0474-0011,nzd0474-0012,nzd0474-0013,nzd0474-0014,nzd0474-0015,nzd0474-0016,nzd0474-0017,nzd0474-0018,nzd0474-0019,nzd0474-0020,nzd0474-0021,nzd0474-0022,nzd0474-0023,nzd0474-0024,nzd0474-0025,nzd0474-0026,nzd0474-0027,nzd0474-0028,nzd0474-0029,nzd0474-0030,nzd0474-0031,nzd0474-0032,nzd0474-0033,nzd0474-0034,nzd0474-0035,nzd0474-0036,nzd0474-0037,nzd0474-0038,nzd0474-0039,nzd0474-0040,nzd0474-0041,nzd0474-0042,nzd0474-0043,nzd0474-0044,nzd0474-0045,nzd0474-0046,nzd0474-0047,nzd0474-0048,nzd0474-0049,nzd0474-0050,nzd0474-0051,nzd0474-0052,nzd0474-0053,nzd0474-0054,nzd0474-0055,nzd0474-0056,nzd0474-0057,nzd0474-0058,nzd0474-0059,nzd0474-0060,nzd0474-0061,nzd0474-0062,nzd0474-0063,nzd0474-0064,nzd0474-0065,nzd0474-0066,nzd0474-0067,nzd0474-0068,nzd0474-0069,nzd0474-0070,nzd0474-0071,nzd0474-0072,satname
2001-02-20 22:04:36+00:00,343.94,355.34,340.12,342.02,339.43,331.38,326.53,332.62,339.86,349.21,354.20,347.13,341.33,349.07,342.12,333.81,323.43,320.10,319.78,320.22,319.50,312.50,315.11,319.10,312.89,307.67,304.36,306.97,305.64,310.11,304.73,304.56,304.01,301.80,304.43,307.73,302.07,306.55,311.74,315.12,321.62,311.84,315.81,320.07,323.45,329.84,329.34,332.76,334.65,326.90,315.73,316.33,313.64,315.36,317.22,323.39,314.19,309.21,310.58,314.52,324.10,331.50,335.26,339.07,340.41,340.76,343.49,343.40,343.02,343.64,340.47,335.75,330.72,L7
2001-03-08 22:04:32+00:00,350.83,362.23,344.83,352.40,349.50,340.91,336.42,342.05,349.64,355.06,362.72,351.44,346.97,353.66,349.56,343.81,331.81,328.21,326.23,325.88,325.75,317.38,320.17,323.39,315.50,316.65,313.27,318.18,319.20,316.96,311.25,308.65,311.39,311.04,310.97,314.62,310.61,312.64,319.40,319.68,326.04,314.82,319.17,323.99,327.57,340.43,337.72,336.27,335.30,329.10,315.93,319.96,318.17,318.03,318.89,325.10,320.00,315.70,313.44,317.64,327.75,335.21,341.80,342.98,343.47,347.44,346.86,348.59,345.35,346.86,346.19,342.03,342.97,L7
2001-04-09 22:04:17+00:00,346.17,357.45,338.65,340.22,339.54,329.59,323.69,331.14,337.34,342.98,350.59,339.73,333.86,338.00,329.84,321.31,312.67,308.12,308.04,310.77,309.99,303.09,311.18,316.32,312.19,310.83,306.26,306.65,308.01,308.51,304.18,293.45,296.96,300.78,304.89,304.75,300.88,298.60,308.18,311.94,320.55,309.15,315.82,318.32,318.76,326.43,325.64,331.24,329.93,327.23,314.13,312.77,310.97,315.15,319.45,322.47,317.66,310.22,305.09,312.87,322.08,333.65,342.60,338.70,337.29,340.42,341.31,345.55,339.15,339.37,336.79,330.04,331.24,L7
2001-06-28 22:03:32+00:00,,,,,,,,,,,,,,,,,292.70,307.67,309.93,312.85,311.84,309.31,311.52,316.21,308.16,303.88,305.95,303.35,306.60,309.09,302.70,305.29,304.91,304.76,301.92,304.61,303.98,305.08,308.00,310.96,310.49,314.04,314.38,316.44,317.54,326.95,324.13,326.83,332.36,331.87,325.84,317.02,321.15,323.19,325.88,331.45,322.33,313.03,317.20,321.07,329.90,337.72,344.34,344.15,345.17,342.76,345.70,346.60,345.70,345.11,340.36,334.72,333.74,L7
2001-07-14 22:03:33+00:00,,343.32,,335.45,330.43,316.62,,,,,344.48,339.46,334.17,,,324.07,310.09,307.02,298.96,309.68,304.51,304.43,302.02,304.08,301.00,293.98,296.09,,294.39,296.68,,293.06,292.19,294.60,297.85,297.24,294.79,297.29,303.60,311.45,310.03,313.75,312.35,312.87,321.23,325.36,322.85,325.33,330.00,326.48,317.46,312.73,307.07,311.61,314.61,324.12,312.83,306.93,310.81,314.92,322.96,333.53,338.18,338.91,343.89,340.56,336.07,337.45,339.83,341.32,331.53,325.44,316.80,L7
2001-08-15 22:03:02+00:00,369.19,365.30,352.72,354.69,347.80,337.61,345.32,350.71,356.88,363.14,364.50,362.49,358.95,361.43,353.24,344.52,337.09,335.81,341.94,339.94,340.40,326.40,331.08,333.37,331.15,327.46,324.37,330.91,318.19,320.81,320.08,321.33,319.89,320.32,320.45,317.04,322.46,320.90,327.98,330.14,336.52,332.93,333.29,336.60,338.48,350.37,340.73,352.29,355.46,347.41,333.02,330.86,332.84,330.71,334.45,345.03,327.83,323.54,333.90,338.10,342.82,356.43,356.53,357.47,361.20,357.29,357.57,357.14,355.35,361.02,352.90,348.91,346.84,L7
2001-11-03 22:02:34+00:00,330.11,340.11,323.19,325.80,327.24,319.79,314.94,320.67,326.12,331.40,337.86,331.36,326.16,331.71,327.31,318.31,308.83,306.57,308.68,309.47,306.62,304.07,306.74,312.04,301.19,297.47,302.52,309.81,306.84,304.49,293.59,293.01,297.18,298.46,300.58,302.18,294.89,299.27,306.65,303.86,311.76,302.20,306.77,309.07,314.25,327.57,317.13,316.00,321.08,317.25,300.13,302.46,304.03,309.12,313.45,317.34,307.69,303.89,306.43,310.43,319.78,326.80,330.59,330.92,330.60,331.40,334.02,332.26,332.26,332.96,332.03,331.13,329.00,L7
2002-03-11 22:03:07+00:00,333.27,343.60,327.77,332.96,334.42,323.09,322.78,324.71,329.29,331.40,335.81,327.84,328.78,337.87,333.31,327.72,312.96,315.16,316.49,316.96,319.73,310.81,314.88,318.08,317.02,310.60,311.34,313.94,315.68,314.39,306.77,306.44,308.49,308.10,314.52,313.08,312.35,315.51,322.08,318.13,324.56,313.24,316.16,323.44,320.38,334.47,334.96,336.84,340.18,332.06,325.00,327.50,330.52,327.34,329.96,328.96,325.02,318.85,323.43,328.93,328.73,338.76,344.49,349.46,348.59,352.30,345.34,353.56,352.89,347.71,344.23,346.99,351.39,L7
2002-04-12 22:03:01+00:00,328.29,343.73,324.10,330.17,331.04,319.92,313.07,315.73,319.99,318.62,330.01,322.33,322.16,330.74,324.05,320.04,308.71,304.83,306.33,313.74,313.27,309.08,311.45,315.16,308.65,304.88,305.58,309.09,313.10,309.74,305.87,304.55,306.35,302.39,302.44,308.21,304.94,306.98,310.81,313.09,320.46,307.55,312.79,312.76,319.40,327.31,321.72,327.07,326.33,324.16,310.18,314.60,312.57,313.82,317.45,324.67,319.67,312.76,310.86,321.73,325.07,331.87,335.10,337.60,334.41,335.75,340.72,341.80,341.94,339.39,340.75,336.87,336.89,L7
2002-05-14 22:02:55+00:00,294.30,348.45,327.17,335.71,333.19,324.84,320.28,323.24,329.88,338.68,344.39,336.47,335.47,342.77,336.50,330.33,319.39,316.34,322.35,322.91,324.21,316.86,322.69,329.48,320.57,320.37,319.18,322.13,322.28,319.99,313.45,310.06,313.93,308.22,305.88,309.99,306.61,312.55,323.37,317.08,323.56,316.75,319.90,322.49,331.11,341.47,339.25,335.13,338.81,335.25,320.14,325.21,323.98,323.02,324.59,330.16,319.11,312.89,312.20,318.79,326.95,331.77,339.55,343.38,340.28,344.42,341.84,348.14,345.11,342.00,338.60,337.00,333.70,L7
2002-05-30 22:02:49+00:00,,337.66,,327.46,326.61,315.08,,,,,337.44,331.94,328.05,336.69,329.58,327.35,315.06,312.34,310.39,315.80,321.55,312.46,313.04,319.68,306.88,307.31,306.98,,310.74,310.77,303.86,301.42,301.96,295.88,296.42,307.12,298.83,302.68,308.44,313.26,316.61,311.71,316.88,320.99,323.37,329.48,325.88,331.47,331.27,330.41,310.94,312.09,314.51,318.40,321.07,324.97,319.62,308.72,309.44,320.86,327.05,333.04,334.87,,,,,,,,,,329.02,L7
2002-06-15 22:02:43+00:00,,330.19,,333.90,327.18,319.08,,,,,338.08,334.46,330.13,,,328.29,311.84,312.91,311.41,317.80,316.25,306.88,318.08,316.00,306.70,311.15,308.70,,301.90,306.17,,297.41,291.47,293.16,295.68,299.59,297.16,294.34,309.42,311.55,314.86,313.72,320.21,324.58,325.75,331.92,327.79,330.04,329.43,323.91,312.97,316.45,318.69,322.46,323.79,325.05,316.10,308.46,309.22,314.63,322.62,334.76,335.58,337.89,338.35,337.40,339.23,343.08,342.61,340.09,336.82,323.65,327.97,L7
2002-07-01 22:02:38+00:00,,309.09,,328.85,322.57,308.61,,,,,333.29,329.29,327.81,,,323.05,315.50,310.47,304.40,308.18,299.83,296.61,299.32,308.54,302.07,293.03,296.48,,298.95,298.33,,288.12,285.43,291.33,295.59,292.80,294.00,291.81,301.92,303.16,304.45,313.53,310.75,308.36,320.99,329.18,322.74,326.10,329.94,328.12,317.80,312.88,313.09,316.68,317.16,324.75,312.29,307.04,308.63,315.94,324.26,335.67,336.02,334.16,337.14,335.29,333.37,337.69,340.94,337.51,330.35,328.03,327.22,L7
2002-11-22 22:02:21+00:00,328.63,343.12,330.69,333.66,336.69,326.29,323.42,322.19,328.95,338.85,349.37,342.69,336.76,341.37,332.72,326.92,321.23,318.42,316.42,316.83,318.35,313.46,318.27,321.86,317.57,313.50,316.07,318.10,314.05,312.71,305.56,304.45,303.52,302.31,303.53,301.43,297.11,298.40,308.79,307.27,313.20,303.50,306.29,310.54,313.33,321.53,315.30,321.45,326.19,321.41,305.47,306.91,306.38,310.89,313.78,319.83,312.56,307.95,311.11,311.04,319.76,331.48,340.09,340.51,338.62,339.52,337.35,338.62,335.54,330.36,331.52,327.38,330.77,L7
2002-12-08 22:02:27+00:00,322.63,325.47,317.24,325.81,325.08,314.62,314.13,316.05,319.61,323.03,329.09,324.19,320.18,323.00,321.16,310.88,304.85,306.46,307.14,,,,,,,,,,,,,,,,,,,,,,300.43,300.58,305.39,305.24,,,,,,,,,,,,,,302.35,309.84,312.25,317.39,327.92,324.42,329.35,332.27,332.48,333.43,334.60,332.35,326.35,324.88,325.78,326.94,L7
2002-12-24 22:02:33+00:00,323.83,326.56,322.71,327.62,326.36,314.90,314.86,317.77,318.18,329.28,334.18,328.33,324.40,330.22,326.48,323.40,312.42,315.12,316.57,316.23,317.13,311.66,313.03,320.45,309.03,307.85,307.23,308.08,310.84,310.05,306.45,303.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.34,338.14,334.49,335.43,339.24,337.76,336.09,334.19,334.36,335.13,L7
2003-08-05 22:02:35+00:00,,350.36,346.31,350.29,345.69,334.00,336.88,338.79,342.16,349.12,353.75,350.87,340.20,346.17,341.51,333.71,331.41,,,,327.33,320.65,324.50,326.61,316.01,313.00,314.34,309.50,306.23,315.74,307.05,309.19,309.15,305.80,304.79,,,308.63,317.57,322.39,318.32,323.88,321.16,327.04,326.68,334.71,332.13,328.36,334.39,331.10,322.23,,,318.15,320.07,332.94,325.63,318.61,319.51,331.59,333.06,345.58,343.72,347.76,347.79,341.67,345.66,,,337.61,335.62,343.70,346.79,L7
2003-08-13 21:51:08+00:00,344.26,365.05,348.08,345.65,345.50,333.94,333.93,340.69,342.09,349.15,358.32,346.44,342.49,347.72,345.91,338.84,331.74,330.73,335.74,336.06,330.48,318.06,324.31,326.01,315.64,315.95,312.11,316.67,318.96,317.36,314.26,312.53,313.96,311.39,309.73,313.89,314.34,319.23,318.86,314.85,320.13,305.22,311.55,321.03,324.29,332.99,328.21,332.75,332.98,327.90,313.97,318.55,315.37,318.89,317.75,327.12,323.47,320.17,319.65,326.63,335.16,336.16,343.48,347.37,348.27,351.77,354.49,352.81,346.50,343.24,346.09,348.05,348.16,L5
2003-09-14 21:51:42+00:00,317.97,338.38,329.64,339.16,334.02,318.73,325.17,328.93,331.39,340.50,345.88,335.35,332.99,341.54,341.71,335.11,325.22,328.99,325.57,322.04,321.41,316.10,319.49,327.54,318.54,315.15,314.91,315.16,315.33,317.90,312.12,310.87,308.78,307.85,316.61,315.77,307.80,310.09,317.20,320.17,317.62,309.05,313.01,319.37,320.68,328.24,329.31,333.61,337.20,333.25,319.22,315.34,307.85,313.80,318.20,327.82,319.16,312.35,319.17,321.21,332.00,339.62,341.38,340.24,343.64,345.02,344.43,335.99,334.93,334.04,338.37,346.50,360.18,L5
2003-10-16 21:52:08+00:00,335.48,338.65,332.71,323.95,327.09,319.94,315.77,323.04,327.87,336.41,340.15,334.80,332.67,342.32,340.65,331.80,328.22,328.18,330.12,328.84,329.19,320.91,316.16,320.44,305.91,305.48,309.36,309.52,308.85,306.13,304.31,313.77,313.30,309.39,317.52,320.81,311.55,316.98,312.02,313.91,312.21,314.18,315.30,313.64,321.54,332.01,331.81,340.80,336.98,332.84,323.30,318.33,318.97,318.66,314.33,320.49,311.07,303.86,310.44,320.42,324.14,337.27,342.60,346.88,347.81,347.50,350.59,347.25,350.46,348.44,343.29,348.45,351.63,L5
2003-11-17 21:52:33+00:00,340.78,346.53,340.19,337.40,341.50,329.06,332.01,318.15,318.81,326.80,333.90,328.66,320.03,328.45,328.44,322.54,325.34,323.64,324.19,323.30,323.39,316.70,321.47,328.58,323.16,303.42,306.17,301.09,303.40,306.05,302.60,309.74,303.92,318.09,317.51,319.94,315.23,322.57,324.91,334.83,334.92,326.92,311.71,311.98,317.91,328.53,322.50,330.76,335.50,333.15,328.03,317.81,319.32,322.85,329.04,336.57,327.19,315.31,307.81,322.27,329.04,343.17,340.05,340.30,339.92,347.96,352.09,351.52,356.84,363.66,361.10,365.48,365.63,L5
2003-12-27 22:03:06+00:00,,337.57,331.01,328.31,326.27,317.88,319.90,322.44,325.05,332.90,338.65,330.27,325.45,333.67,329.64,314.89,306.85,306.37,310.56,,311.01,307.09,309.94,317.71,304.64,303.96,308.67,306.59,305.95,303.78,300.06,302.40,304.27,302.57,301.40,,,,307.97,308.07,309.16,309.95,313.50,314.54,316.27,322.78,318.12,322.33,325.78,322.26,304.69,297.13,,,307.92,314.60,313.04,305.97,304.60,313.23,322.84,338.70,338.23,339.42,340.03,333.41,334.34,335.48,,,341.84,341.26,338.28,L7
2004-01-12 22:03:07+00:00,336.41,343.74,337.98,336.43,334.82,321.72,323.60,324.17,331.37,342.83,346.89,,,,338.96,330.65,322.22,326.09,326.94,320.62,327.01,319.73,317.08,324.99,312.44,309.17,314.46,310.22,313.16,,,300.07,310.00,308.58,306.72,314.33,311.13,314.73,315.83,321.90,321.48,317.77,321.89,324.78,326.25,,,,333.21,326.28,312.87,311.63,308.72,312.18,314.05,326.72,319.79,314.37,318.61,328.57,335.14,,,,344.09,343.53,345.66,345.69,350.67,348.95,349.90,351.38,354.33,L7
2004-01-20 21:53:00+00:00,,,,,320.99,310.45,314.96,321.14,332.07,337.13,348.34,338.46,329.74,342.25,338.85,324.68,297.74,297.75,305.34,305.21,307.71,300.90,309.91,313.12,312.68,312.10,315.22,316.16,320.58,319.09,313.18,310.60,304.60,299.05,303.11,304.76,298.16,301.88,309.82,309.08,315.73,312.84,322.76,325.88,331.02,337.69,332.39,334.98,334.78,316.57,299.47,300.96,298.73,303.46,310.21,317.78,314.41,316.74,322.56,327.60,340.62,345.34,351.12,349.89,342.32,337.83,339.77,345.13,343.60,342.59,345.54,342.28,354.18,L5
2004-04-01 22:03:28+00:00,338.51,,,,325.27,314.30,310.30,317.53,329.47,337.72,344.78,339.23,328.69,331.83,330.36,324.40,317.99,314.16,314.09,320.24,,,,,,,,,,,,,,,,,,,,,,,314.08,313.22,318.59,323.50,318.46,323.69,322.71,316.98,306.09,297.90,,271.48,,,308.93,303.20,307.18,317.67,321.55,329.60,327.10,329.89,330.65,332.11,332.30,333.83,338.00,,,337.35,341.99,L7
2004-04-09 21:53:43+00:00,,,,,,,,,,,,,,342.97,336.29,325.25,312.75,314.51,310.74,312.08,306.28,312.16,308.23,318.24,312.19,307.06,306.70,307.28,308.88,311.21,303.90,306.65,302.09,299.51,301.55,297.81,304.37,307.79,312.31,310.42,316.48,317.72,324.73,326.77,328.30,331.13,330.67,331.00,323.32,320.24,309.20,303.26,311.09,308.57,314.54,316.76,320.70,315.18,317.26,325.92,332.75,343.61,347.10,347.86,340.49,336.72,339.14,340.39,347.65,343.48,343.03,344.85,355.06,L5
2004-05-03 22:03:23+00:00,338.16,355.40,345.55,348.30,342.84,,,,326.90,343.77,352.97,342.49,335.50,344.33,338.79,336.23,324.34,320.64,321.56,323.74,326.03,319.26,316.29,316.55,,,,316.02,313.65,311.08,305.04,308.36,307.49,300.89,304.11,306.66,302.00,303.44,308.74,308.84,314.41,,,321.57,326.74,331.00,326.80,326.85,328.99,326.62,305.38,306.68,308.55,313.72,314.58,321.10,322.10,,,317.37,328.37,334.77,342.81,348.99,345.17,345.65,345.66,346.86,343.07,341.81,349.85,345.52,350.23,L7
2004-05-19 22:03:23+00:00,320.48,349.86,339.10,342.92,335.75,329.04,323.83,333.53,337.76,340.22,343.43,341.08,331.58,339.00,332.59,326.98,317.35,,,,324.25,318.51,316.65,321.47,314.19,311.25,309.99,316.81,310.96,309.41,303.16,302.11,308.03,303.45,,,,303.80,312.00,308.24,312.95,305.16,316.12,317.98,323.79,328.42,323.41,326.32,325.33,325.08,306.53,,,312.63,316.80,323.49,315.36,311.40,313.16,321.00,327.03,335.75,339.15,342.11,344.96,345.70,346.47,,,346.13,345.88,348.44,357.44,L7
2004-06-12 21:55:35+00:00,,330.76,,345.55,343.97,340.36,338.76,344.57,347.20,357.36,362.09,356.58,334.67,348.31,346.85,338.45,327.11,332.30,330.59,334.43,332.55,328.86,333.46,337.99,321.77,309.88,320.25,317.66,321.11,315.57,309.21,313.92,317.91,318.80,317.27,314.21,314.37,315.82,320.14,321.21,323.28,319.09,323.56,331.59,328.60,335.36,324.51,329.02,332.02,326.43,312.07,312.57,313.33,323.75,322.71,329.23,327.59,323.26,323.69,330.54,338.68,344.70,344.08,341.37,344.03,344.89,353.26,349.69,352.18,349.46,357.94,355.06,361.48,L5
2004-06-28 21:56:04+00:00,,,,340.91,340.46,322.74,321.49,323.57,338.18,346.65,349.91,347.22,345.45,348.00,350.00,336.42,325.29,330.35,331.83,329.82,321.04,321.43,317.56,321.78,312.11,308.92,310.51,306.99,310.70,308.32,306.41,310.44,309.15,304.57,312.48,311.75,307.90,306.01,312.07,311.38,313.51,308.90,315.42,318.56,324.99,336.19,333.24,333.24,336.90,331.48,320.03,316.14,317.03,312.37,317.17,321.48,316.79,313.39,316.93,326.29,331.01,340.75,346.39,348.96,345.41,347.05,350.77,350.38,350.96,342.74,347.20,348.59,348.26,L5
2004-07-06 22:03:12+00:00,,,,,,,,,,,,,,,,,,298.53,,,,,302.76,302.97,293.06,291.44,,,292.58,297.45,,,291.23,297.16,296.96,297.54,296.30,298.44,305.54,308.81,307.81,308.89,,,,327.27,323.87,326.25,326.57,326.42,309.78,309.34,312.23,311.30,318.54,327.51,318.57,313.28,,,337.12,345.19,346.97,347.14,347.84,350.37,347.13,347.23,344.92,345.00,345.82,353.85,352.70,L7
2004-07-30 21:56:51+00:00,,351.25,338.50,340.20,338.97,325.89,325.41,328.53,337.23,341.25,345.92,337.81,331.48,339.80,335.23,327.90,314.47,316.41,315.95,317.87,317.49,307.96,315.27,316.41,313.21,308.41,306.26,306.51,307.38,308.34,301.58,304.30,304.20,303.67,303.05,304.37,298.20,304.42,303.87,304.76,314.36,306.55,317.51,316.94,321.13,326.97,326.17,331.76,329.87,325.47,311.34,309.89,308.07,310.30,315.74,322.75,314.69,311.62,313.27,320.34,329.98,338.76,348.27,344.94,347.65,352.47,344.49,344.58,343.11,344.18,345.92,348.50,353.96,L5
2004-08-15 21:57:13+00:00,328.47,344.21,330.96,336.91,332.08,320.00,321.99,324.81,334.77,333.95,340.73,333.65,328.16,339.27,333.32,325.57,312.69,316.05,320.51,321.26,318.02,305.02,310.03,313.96,310.04,306.49,305.17,303.63,305.74,308.11,300.83,297.52,298.45,296.93,302.82,304.89,295.92,292.72,303.88,300.98,306.06,293.39,307.27,309.60,316.42,326.94,321.53,321.03,321.55,316.08,298.94,308.56,307.58,310.17,308.07,314.89,312.98,307.51,308.81,322.23,328.32,336.30,336.39,340.89,338.37,337.46,342.98,341.77,333.74,334.21,337.35,344.09,348.77,L5
2004-09-08 22:02:53+00:00,331.34,337.88,322.67,327.04,333.87,318.22,,,,339.24,341.17,337.30,333.02,339.72,338.71,330.81,322.56,323.07,322.14,322.24,323.63,317.87,320.26,321.54,318.67,,,315.25,315.41,313.58,307.59,313.89,310.83,312.98,312.85,311.70,310.66,311.00,317.20,318.94,319.85,,,,325.38,335.43,326.11,328.96,333.32,332.60,321.29,308.42,312.06,315.07,318.26,328.19,316.87,313.05,,,328.95,340.49,344.01,343.69,346.63,347.12,341.43,341.36,342.61,342.60,346.18,346.74,352.66,L7
