,dates,per0147-0000,per0147-0001,per0147-0002,per0147-0003,per0147-0004,per0147-0005,per0147-0006,per0147-0007,per0147-0008,per0147-0009,per0147-0010,per0147-0011,per0147-0012,per0147-0013,per0147-0014,per0147-0015,per0147-0016,per0147-0017,per0147-0018,per0147-0019,per0147-0020,per0147-0021,per0147-0022,per0147-0023,per0147-0024,per0147-0025,per0147-0026,per0147-0027,per0147-0028,per0147-0029,per0147-0030
199,2003-02-12 15:05:48+00:00,,,,,,,,,222.99863486261575,,,282.2106928004318,,,,315.2750688717147,,,,,,,,,,,,,,,
200,2003-02-21 14:59:37+00:00,,,,,,,,,,,,,,,,,,,,,5.321958112646072,10.680444264905638,12.862660512689388,13.552586771634699,13.933764898845075,5.256895993575661,5.1142919354289225,5.371943548851149,9.64576122994135,,
201,2003-02-28 15:05:49+00:00,,,,,,,,,,,,,,,,,,,6.277902488589295,10.919488422544282,7.580615826387133,8.552095716092412,4.12889379596955,10.06153465774512,7.645580842285196,,6.97628627355992,14.234529788967187,16.486921561497773,12.090722914635686,8.800913078660013
202,2003-03-16 15:05:51+00:00,,,,,,,,,,,,,,,,,,,6.070050190996788,5.208012461829769,5.976812918700311,6.121696514095097,6.257170969249994,10.478594532567199,3.375079085513219,1.534154956385846,-0.3010800508043818,5.26489824150946,11.5537998040264,14.91385523328066,12.075221988075697
203,2003-03-25 14:59:34+00:00,,,,,,,,,,,,,,,,,,5.192742820909626,12.310174021901378,14.93130608057981,5.976573864700005,7.053065904849041,9.618441814715759,4.8051581252316655,,,-0.33577080736331233,4.975079235881174,8.302340461848566,5.871142191870505,-0.27009164071119507
204,2003-04-01 15:05:51+00:00,,,,,,,,,,,,,,,,,,,14.939874832169338,15.174874832619707,7.576520061656646,11.571325072631334,11.088161068052788,4.2531476807929485,,,,7.907570052029147,13.577481560746934,11.039927316908608,13.910872646467624
205,2003-04-10 14:59:42+00:00,,,,,,,,,,,,,,,,,,3.016419925735653,4.432350410699901,14.356004314069002,10.86981100314919,11.391258472953382,12.599743523297125,10.040137916014292,0.35527422326071845,,,,9.984675151523366,6.291078702501386,9.451906755149686
206,2003-04-17 15:05:52+00:00,,,,,,,,,,,,,,,,,,3.4597186317436757,14.76586228652187,14.995912602428634,9.140462434232214,11.999090690820918,11.370122155790764,13.010470708158874,2.5512305744222936,,5.4906734854237795,18.883997412181067,17.440903457997788,15.629810144279611,11.691359907194204
207,2003-05-12 14:59:40+00:00,,,,,,390.50242086923345,,,,,,,,,,,,,,,,,,,,,,,,,
208,2003-05-28 14:59:39+00:00,,,,,,,,194.7911140402265,,385.19977907896816,,,,,,,,,,,,,,,,,,,,,
209,2003-07-07 14:47:14+00:00,,,,,,,383.21806870768137,,,,,,,,,278.13667638210734,,,,,25.751239355082195,,,,,,,,,,
210,2003-07-23 14:47:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,2003-08-08 14:47:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2003-08-24 14:48:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,2003-11-19 14:55:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,2003-12-06 14:59:39+00:00,,,,,,,381.4935586490897,,,,,,,,,,,,,,,,,,,,,,,,
215,2003-12-22 14:59:48+00:00,,,,,,,,,,,,,,,,,,,,,,,13.800688669634475,16.87329397188106,10.572174117914983,22.129079728006634,,,,,
216,2004-01-15 14:49:42+00:00,,,,,,,,,,,,,,,,,,0.013327350855281472,17.23086972962603,17.703893962836442,31.724882482964716,29.746797684646907,30.67583726338419,29.179849293093344,23.58643235523119,22.034943310972803,48.51860258190576,37.11516031160944,30.559366395544558,25.494067645039724,24.582299689993057
217,2004-01-23 14:59:59+00:00,,,,,,,,,,,,,,,,,,,,,6.9808738395283365,5.727980048613855,10.884922135327677,7.837374278544059,8.086474819886684,,,,,,
218,2004-01-31 14:49:48+00:00,,,,,,,,,,,,,,,,,,,1.9735484864492738,5.349016667435503,12.13619648965004,8.239642736356132,11.716507584003232,9.5545021419864,8.998304141030587,,,,,,
219,2004-02-08 15:00:03+00:00,,,269.84841861093844,,,,,,,,,,,,,299.7111365228593,,,,,,,41.73171083877453,24.53955443430864,13.549304601689517,11.463336904911618,8.680118430859565,1.2346673330317222,,,
220,2004-02-23 14:56:06+00:00,,,,,,,,,,,,,,,,,,,-4.534098442309961,11.886092678129032,17.785812997910323,17.51643585024018,8.163700573804846,-2.053003726753383,,,,,,,
221,2004-02-24 15:00:02+00:00,,,,,,,,,,,,,,,,,,,,,,28.308020274271232,22.775027727955155,26.190465204008895,14.703259046297484,8.708179330568427,8.3379337932774,,,,
222,2004-03-03 14:49:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2004-03-11 15:00:11+00:00,,,,,,,,,,,,,,195.49033376735423,,,,,,,,45.116203231186084,54.91014221670247,8.487142898146285,,,,,,,
224,2004-03-19 14:50:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,2004-03-26 14:56:13+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,2004-04-04 14:50:18+00:00,,,,,,,,,,,,,,,,,,,,1.9843937816205521,9.339747245917923,8.614786897914412,,13.335385102736307,6.780324992816118,,,,,,
227,2004-04-19 15:06:15+00:00,,,,,,,,,,,,,,,,,,,,3.4095518540324177,8.131548891991478,,,,,,,,,,
228,2004-05-05 15:06:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,23.891636767152903,14.849185744758302,4.916078893266816,13.597520541740394,10.80600437055394,20.816073028462924,,
229,2004-05-06 14:51:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,2004-06-07 14:52:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,2004-06-15 14:59:57+00:00,,,,,,,,,,,,,,,289.2326220402787,,,,,,,,,,,22.68535778871373,,,,,
232,2004-06-23 14:52:38+00:00,,,305.1583752274318,,277.7184892802571,376.8750866883379,392.3486089111228,,,,,,,,,266.6004259520871,,,,,,,,,,,,,,,
233,2004-07-09 14:53:07+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2004-07-17 14:59:54+00:00,,,,,,,373.63027588349667,,,411.66621904008355,,,,,,,,,,,,,,,,,,,,,
235,2004-08-10 14:53:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,2004-09-11 14:54:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,2004-10-21 14:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,10.690247050064535,23.77576158381727,23.886776470634523,11.583505679613017,,,,7.670285441167174,6.10261124033107,2.1848626187617994
238,2004-11-05 15:02:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,2004-11-14 14:55:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,2004-12-07 15:02:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2004-12-08 15:00:07+00:00,,,,,,,,,,,,,,,,,,,,,,-1.4166718759634929,10.510472836787269,16.797517781857657,6.141440862029849,,,,,,
242,2004-12-24 15:00:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,2005-01-01 14:56:53+00:00,,,,,,,,,,,,,,,,,,,,,,-1.63405564816555,20.458917068970884,24.828412286971073,22.946752524565554,16.251495838448335,12.712732425004656,24.95782660784198,17.311073469780432,,1.7614898840339617
244,2005-01-09 15:00:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,10.388806843542223,-3.393679401803965,10.260426504087288,7.977962633389351,8.382894849095464,,
245,2005-01-17 14:57:05+00:00,,,,,,,,,,,,,,,,,,,,,,0.5616623043420149,8.259165408557465,25.287980664976224,,1.597459623159531,1.9891823004166616,15.249884617419486,5.839712717187886,4.252898154236352,
246,2005-02-10 15:00:31+00:00,,,,,,,,,,,,,,,,,,,,,,,9.372612528373104,11.686624426721423,,,,,2.451437571632967,-2.167576765118885,
247,2005-02-17 15:06:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,32.92301661629223,33.93170763888219,35.69043898858858,26.928531230053288,34.13817231810023
248,2005-02-18 14:57:34+00:00,,,,,,,,,,,,,,,,,,,,,,1.2493367799016752,11.347740855272956,26.08414834007622,8.639746920930033,6.03180512471294,3.882106137431668,10.985139545311402,3.6790141424718925,6.845134290080949,
249,2005-02-26 15:00:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,2005-03-05 15:06:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,2005-03-14 15:00:39+00:00,,,,,,,,,242.0439666068128,,,,,,,,,,,,,,,,,,,,,,
252,2005-03-22 14:57:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4478727449881257,3.9199721196876,13.02325366453982,10.370237895331613,5.57365423779268
253,2005-03-29 15:04:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,1.7212839296522127,6.431252953089177,7.584975117378873,5.832467659844244,12.983264037649938,9.994279858585903
254,2005-04-07 14:58:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2005-04-14 15:04:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,8.710083720714254,13.603017260727677,7.44427446017478,7.411073822265559,6.7541407445150785,2.8569086536393353
256,2005-04-15 15:00:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,5.444137215856887,4.261280162204951,1.5029148559719818,7.099736934122368,1.4369097798620558
257,2005-04-23 14:58:06+00:00,,,338.9530896715153,,,,,,,,,414.6105578349125,,,,,,,,,,,,1.113258317653873,,,,,,,
258,2005-04-30 15:04:20+00:00,,,,,,,,,,,,,,,,,,,,,,,4.198342192196664,6.375980676696673,6.694663570768328,9.602159735638786,10.471311107477609,11.192824862228777,10.331397657618327,6.470414503642557,3.6014765573810905
259,2005-05-01 15:00:32+00:00,,,,,,,,,,,,,,,,,,,,,,,0.3476953987921967,0.719267944479812,3.1367214533550056,5.613565324427101,8.513190226281274,4.106427165087117,,,
260,2005-05-17 15:00:33+00:00,,,,,,,,,,,,,,187.64149210433902,280.2826318403376,,,,,,,,,,,,,,,,
261,2005-06-18 15:00:23+00:00,,,,,,,,,,,,,,,,,,,,,,,2.9203638697975953,8.149952717003206,5.3138084117728255,5.041517987481487,11.662039169725567,,,,
262,2005-06-26 14:58:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2005-11-25 15:00:30+00:00,,95.65750351015662,,,,,,,,,393.8708664411494,381.2142230791103,,,,,,,,,,,48.65267005472922,,,,,,,,
264,2005-12-02 15:06:43+00:00,,,,,,,,,,,,,,,,,,,,,2.768054285404965,13.776261948467283,20.4531917806967,19.160914216313998,14.237864091931979,,,,,14.43984416647677,29.015248108652614
265,2005-12-11 15:00:34+00:00,,,,,,,,,,,,,,,,,,,,,,9.724532728831205,10.921975625144329,28.17240521735038,10.688903689546256,11.737152053377633,,,,,5.839377986283964
266,2006-01-28 15:00:55+00:00,,107.47226859428994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,2006-02-12 15:07:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,2006-02-13 15:01:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.598016480650603,4.01993225002403,
269,2006-03-09 15:01:57+00:00,,,,,,,,,,,,,,,,,,,,,,,,,-2.4904865718117306,5.885478667557264,6.480228888848758,5.111929332891858,14.729855051045943,11.345592680253683,7.179860179851005
270,2006-03-17 15:01:03+00:00,,,,,,,,,,,,,,,,,,,,5.555072706785031,7.47686075059929,9.195508856347978,16.54744148931016,23.120157709957304,25.92694432220032,,,,,19.701437505772134,19.111080191665597
271,2006-04-01 15:08:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,2006-04-02 15:01:01+00:00,,,,348.5351014512287,,,,,,,,,,,,,173.26543647270987,,,,,,,,,,,,,,
273,2006-04-10 15:02:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,2006-04-25 15:07:09+00:00,,,,,,,,,,,,,,,,,,,,,,3.540365877185234,3.918398541622284,6.633859282514519,14.596329974185341,,,,,17.13345136557056,16.88017228997893
275,2006-04-26 15:02:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,-4.660287182749832,10.625288329281162,13.625747947782289,11.351839525335535,9.023539452207306,13.153943628268264,12.628572168232573,4.2391644172631135
276,2006-05-03 15:09:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,6.045156361301944,12.12939303555965,9.471330181454864,9.557926741988403,9.895302101159949,3.633160295056726,2.344583164392466
277,2006-05-04 15:01:00+00:00,,,,,,,391.5837425755743,,,,,,,,,,,,,,,,,,,,,,,,
278,2006-05-12 15:03:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,3.4356290771389126,11.68411286598883,8.667184459265968,11.244821808067762,12.007050921429109,6.896677667934363,4.598847897221034
279,2006-05-19 15:09:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,4.011581844175476,5.1847955618864425,5.164492399628834,3.804269339505252,1.5831600560097776
280,2006-05-20 15:01:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,14.727219628317116,22.24731638266716,21.568813671892407,,,,,
281,2006-06-05 15:00:59+00:00,,,,354.00116613063506,,,,,,406.9822915185822,363.7575991721169,371.73615965350086,321.93935315925427,,282.9346061096283,,,,,,,,,,,,,,,,
282,2006-06-13 15:03:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,2006-06-29 15:03:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,2006-07-07 15:00:48+00:00,,,324.3918554196712,359.40218261575325,,,,,,,,374.6459610997882,400.21193012346976,,,,,,,,,,254.6182338682895,,,,,,,,
285,2006-07-15 15:03:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,2006-07-31 15:04:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,2006-08-24 15:00:35+00:00,,,,397.10935503481505,,,,,,,,,394.09834303836146,,,,,,,,,,361.397245864643,34.994712507261134,,,,,,,
288,2006-09-17 15:04:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,2006-10-19 15:05:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,2006-12-30 15:01:09+00:00,,,,,,,,,,,,,,,,,176.75138356420067,,,,45.925301020132714,,,,,,,,,,
291,2007-01-07 15:05:47+00:00,,,327.70475019567004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,2007-01-31 15:01:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,18.851008326066232,18.35346208404454,16.564491975432816,,,
293,2007-02-24 15:05:55+00:00,,,,,,,,203.8282043276155,,,,,,,,,,,,,,,,,,5.151222961011608,18.499242891575356,12.427148161553,,,33.755689769931706
294,2007-03-04 15:01:27+00:00,,,,,,,403.0678739171772,,,,337.0849448419822,,,,,,,,,,,,,,,,,,,,
295,2007-03-12 15:05:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,2007-03-20 15:01:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,10.166788844720394,11.09071961046148,12.30108217941722,16.49874639774011,15.487620493070303,
297,2007-03-28 15:05:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,8.251324799623328,7.778029976698681,15.667506386139479,13.892561980790047,8.229742467917678,11.55621884751984
298,2007-04-05 15:01:28+00:00,,,,,,,,,,,,,,,,,,,,,,,,13.956844568763831,11.90916105739118,24.073892616459986,15.495823033395613,14.888886908083418,23.675120825266177,,
299,2007-04-13 15:05:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,2007-04-21 15:01:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16107063278358,23.516789374648784,9.260235123226229,7.47150624914299
301,2007-05-22 15:11:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,2007-05-30 15:07:23+00:00,,,,,,,,,,,,403.7452170800137,358.62550400955126,,,,,,,,,,402.2107223821593,,,,,,,,
303,2007-06-16 15:04:58+00:00,,,,,256.6681682338238,,402.3970024319216,,,,,398.67652634852186,393.5366446602503,,,,,,,,,,379.82284046551393,,,,,,,,
304,2007-06-24 15:01:12+00:00,,124.76546249312204,,,,,,,,,346.09076547577075,,386.93705224559545,,,,,,,,,,,,,,,,,,
305,2007-07-18 15:04:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2007-10-14 15:00:43+00:00,,,,,,396.8965340054106,,,,,,,372.8355938520494,,,,,,,,,,,,,,,,,,
307,2007-12-01 15:01:11+00:00,38.08000977866761,,,,,,,,,403.0568001070179,,406.00789079344975,390.5998382456482,,,,,,,,30.306682832286732,,401.8756028130238,,,,,,,,
308,2007-12-17 15:01:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,20.400812808480246,22.65560186913328,25.915008595121776,18.04831487355413,23.94695286696563,27.91949866426487,,
309,2008-01-25 15:07:28+00:00,,,,,,,,,,,,,,,,,,5.134694666593413,10.433606982539276,14.967779791534209,13.748626318788716,11.072879003126078,,,,,44.08030767017962,40.70678449202226,44.622519669760294,44.39989641575555,38.72871260467396
310,2008-01-26 15:01:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,8.10868402896993,9.373310937777646,13.777616488834788,10.080469421963928,10.203001395243
311,2008-02-02 15:07:56+00:00,,,,,,,,,,,,,,,,,,,,,,,1.3858759331147246,7.967141527596879,13.193963282299407,19.638039934438055,26.321339132485114,24.789814647790784,26.677395237945767,34.195995661653,36.12599841935333
312,2008-02-10 15:07:25+00:00,,,,,,,,,,,,,,,,,,,,4.006159523594504,5.855102623231087,,,,,,,26.351650628764837,25.64508785868015,32.65575524507783,32.01300074951245
313,2008-03-05 15:07:21+00:00,,,,,,,,,,,,,,,,,,,,,,,3.3127345175889595,6.5040960331798745,11.740940434465127,21.116953246439582,24.959636352299597,29.95475853793684,32.307357895266996,31.762561752362693,33.49614066973241
314,2008-03-06 15:01:07+00:00,,,,,,,,,,,,,,,,,,,,,,,9.837099863104996,13.921545701498093,21.254943614858565,23.35808879837226,26.158277721347115,,,,
315,2008-03-14 15:00:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,5.0681205824416535,15.96682943829148,14.05551366546689,18.21585345944893,15.096421218479161,18.763204615965478
316,2008-03-21 15:07:01+00:00,,,,,,,,,,,,,,,,,,,,,,,7.1348504027159425,11.219026302980241,17.044921753898112,23.266479120920195,30.800171079558396,32.11558041108147,35.368052918085596,27.53757867690573,33.69385846983793
317,2008-03-22 15:01:05+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.216151186057136,14.895138976172625
318,2008-03-30 15:00:38+00:00,,,,,,,,,,,,,,,,,,,,,,,5.235487142730014,2.6281220857409857,12.525513520450145,21.29200313138124,25.173269834419912,26.95004170849168,26.325356227674657,26.926412816101188,27.52657133774869
319,2008-04-06 15:06:39+00:00,,,,,,,,,,,,,,,,,,,-3.858006849941413,2.410110709148435,5.647737812760404,4.314717299765281,10.6231888489915,16.391122537530798,20.265761059647307,27.179899513642667,33.06863290046245,32.71158052202871,36.34260104767309,38.362855003314834,36.144980188565526
320,2008-04-07 15:01:05+00:00,,,,,,,,,,,,,,,,,,,1.0996334302478714,4.476978653633868,6.461574504545667,3.1941659944279297,11.993708808777416,15.619528141246466,,,,35.21102397045561,29.529669792600895,26.813581560475093,30.54651339842943
321,2008-04-23 15:01:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,32.17912075900169,33.9201046213944,30.300766357871936,29.582014448065287,30.228143543404418
322,2008-05-17 14:59:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2008-05-25 15:00:52+00:00,,,,,,,,,,,,,,,,,276.2879471214678,205.31588703940076,,,,,,,,,,,,,
324,2008-06-25 15:04:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2008-07-20 14:57:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2008-08-05 14:57:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2008-08-21 14:56:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2008-10-24 14:54:43+00:00,,,,404.0160798378282,,,402.64958475056943,,,,358.3252265559168,323.8362843652197,,,,411.3776070499348,,,,,,,,,,,64.72144343765876,,,,
329,2008-11-01 14:59:54+00:00,,,,,,,,,219.56615908882014,,,316.3879226353886,405.26805393707036,,,,,,,,,,,,,,,,,,
330,2008-11-09 14:54:04+00:00,,,,,,,,,,,,,,,,373.2518857147253,335.7331593769471,,,,,,49.39146092187164,,,,99.26005851282395,29.65685738246632,,,
331,2008-11-17 15:00:08+00:00,,,,,,,,,,384.3675650006008,,336.14422533998396,,,,,339.1076564602651,275.09678804845464,,,,,,,,,,,79.63622650640104,,27.582632587796148
332,2008-12-27 14:55:32+00:00,,,,,,,,228.31519488632392,,349.60617739958616,338.0184616718891,359.54690314167203,,,,,,,,,,,6.8658798467904365,11.711978968328676,20.54748712356882,28.56529311897288,37.827554440940105,37.42641071430508,40.84148449514067,43.150953418869996,41.02835654297144
333,2009-01-04 15:00:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,7.193102317408615,13.206846324180926,,,,,44.73455607523334,38.204108251289355
334,2009-01-19 15:02:18+00:00,,,,,,,,,,,,,,,,,,,,,,0.017521169317963103,5.885632338128812,9.195197769673376,19.136413630762917,29.09729726710684,32.587048407383996,32.832580837667344,37.83296305426401,35.42230790401892,44.399327523979025
335,2009-01-20 15:00:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,6.624428651067895,16.935245769543958,,,,40.63843613947972,42.2559866312925,50.67155421503801
336,2009-02-04 15:02:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,23.922605776947787,27.024151931122923,27.077702353082927,,
337,2009-02-05 15:00:45+00:00,,,,,,,,,,,,,,,,,,,,,5.409116614833209,2.9585491449355192,7.959492361526486,11.752601936466778,16.418302632974317,24.20610114684555,,,,,52.241773684236
338,2009-02-21 15:00:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,41.60039351155383,24.099332858586962,47.38421513796685,45.934268630975524,47.41135593721909,,
339,2009-02-28 15:07:10+00:00,,,,,,,,,,,,,,,,,,,,,,7.3783972637880035,9.221298475790334,16.134902995372155,20.695456646037723,26.311102553981414,,,,,40.17838395604312
340,2009-03-17 14:57:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2009-03-25 15:01:10+00:00,,,,,,,,,,,,,,,,,,,,,,,7.022869240709775,10.082572254130206,18.7251642426678,22.89310132076131,31.975634376630715,34.45728122397192,,,
342,2009-04-02 14:57:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,-2.5693800374895206,10.403498725963582,10.422874914941293,22.115347295766774,31.883325602653883,36.21306338740106,37.168342508021794,37.63284643264585
343,2009-04-10 15:01:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.82150566487253,49.95109904259368,45.9912747960004,45.62997986688085
344,2009-04-26 15:01:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,13.039614330004571,17.6199373833967,29.215805046077737,32.951523968391186,40.920405628513386,38.23543690562056
345,2009-05-04 14:58:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,2.498446485230592,10.842149292576343,12.138613037624282,26.883323763053106,24.214030715131713,36.150927625296646,40.46244102781905,46.299969091590725
346,2009-05-20 14:58:48+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2009-05-28 15:01:23+00:00,,,,,,,,,,,,,370.835210878625,,,,,,,,,,,,,,,,,,
348,2009-06-13 15:01:22+00:00,,,,,,,404.2563280801051,,,,338.37298683236185,,,,293.49582952848493,362.0630964575429,,384.53918164277036,,,,,,,,,,,,,
349,2009-07-07 14:59:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2009-07-23 14:59:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2009-08-08 15:00:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2009-11-19 15:07:30+00:00,,,,,,,,,,,,,,,,,,,,,,2.487420853274072,12.626042131998176,21.95251211065601,34.29981079325826,47.7178306677658,46.91192591519323,49.77276474671571,59.25952913588776,57.8881851030768,67.09823218747236
353,2009-12-14 15:01:33+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2010-01-07 15:02:21+00:00,,130.3393853341413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2010-01-23 15:02:35+00:00,,,,,,311.23276932299547,396.4220338436263,,,,358.79335535282917,,,,,355.41083059643756,326.7426248904344,358.3920599820497,,,,,,,,,,,,,
356,2010-01-30 15:08:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,44.20871969829988,51.30641866736529,,,,,
357,2010-01-31 15:01:48+00:00,,,,,,,,,,,,,,,,,,,-2.0335579932898202,9.801182596260144,7.320924202110777,9.828467443369954,17.05214875623706,23.295771554890287,30.68664066603818,38.50737149522173,37.7630688826538,36.95161510746382,42.79761224027956,43.25712132217664,42.74679625437885
358,2010-02-08 15:02:47+00:00,,,,,,,,,,,,,,,,,,,,28.202221549899036,,,,,,,,,,56.216378381850504,54.876984880886475
359,2010-02-16 15:01:51+00:00,,,,,,,,,,,,,,,,,,,,,,4.050329251801756,7.0407215962251515,14.596755567496292,26.33871541078384,32.784906856160816,36.20143495914215,,,,
360,2010-02-24 15:02:57+00:00,,,349.8156150335951,374.29846051656864,,319.5229908592506,,226.4166881114136,236.17622545094747,,,,,,,,,333.311611975203,,,,,,,,,,,,,
361,2010-03-12 15:03:04+00:00,,152.71121069052654,,,,,,,,317.9614538123047,,,,,,,,,,,,,,,,,,,,,
362,2010-03-28 15:03:08+00:00,,,,,,,,,,,,,,,,,,,2.7330519148230525,11.088396103530602,16.736925071597998,19.276560819163652,30.075162022185218,,,,,65.46662023874094,66.21895870509229,72.92685284135528,66.51142591435723
363,2010-04-13 15:03:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,34.422283103211086,41.363711784084984,46.09326523085096,55.44037764379942,58.569866486651456,61.08200349295883,
364,2010-04-29 15:03:08+00:00,,,,,,,,,,,,,,,,,,,-0.8485692920190043,6.445303284202437,9.518182964381804,,,,,37.14943476836896,43.86790460268513,45.204321577279046,55.123571588339445,57.50986066895619,59.13420035512747
365,2010-05-14 15:07:55+00:00,,,,,,,,,,,,,,,,,,,-2.35178816473538,3.459287632525257,8.076752999005734,17.029774795934422,27.397098639340207,32.026077913234545,38.274964517363124,44.83335842012944,45.03260120427359,44.54955913045673,55.447124837226944,54.378550851310216,53.87676505974098
366,2010-05-15 15:03:04+00:00,,,,,,,,,,,,,349.5921415601616,,,,,,,,,,36.01537416102502,,,,,,,,
367,2010-09-04 15:03:14+00:00,,,344.0009724878035,,,,,,,,,392.80397727130674,393.3828354499049,,,,,369.60091484724177,,,,,,11.148035551435386,,,,,,,
368,2010-10-30 15:00:45+00:00,,,,,,,,,,,,,,,,,,,-1.5751317663118896,6.124443236632974,12.214824205654498,15.456138970576145,19.110359671848993,30.489934575971027,39.4526465783417,48.29502520386078,53.210891756585745,57.523594041010554,64.66581750538435,59.96974582501536,62.64346562359289
369,2010-12-25 15:04:03+00:00,,,,,,,,,,,,,,,,,,,,,,,16.410625056414283,33.08812573257083,41.5314587419176,52.59470474694268,63.13740480341367,66.99133034726523,,,
